season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share,kda_enhanced,efficiency_score,role,popularity_tier,impact_score
8,Main,Nami,1,1.3,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,10.0,0.44,4.1,181.0,0.0,,20.0,0.0,12.2,0.3333333333333333,0.3333333333333333,other,Bajo,0.004333333333333333
8,Main,Nidalee,1,1.3,,1,1.0,0,1,0.0,0.0,4.0,3.0,0.75,129.0,5.25,6.9,280.0,0.0,,60.0,0.0,18.8,0.75,0.75,other,Bajo,0.009750000000000002
8,Main,Trundle,1,1.3,,1,1.0,0,1,0.0,0.0,5.0,5.0,1.0,129.0,3.92,8.6,262.0,0.0,,62.5,0.0,15.8,1.0,1.0,other,Bajo,0.013000000000000001
9,Play in,Pantheon,43,100.0,42.0,1,1.0,1,0,100.0,5.0,7.0,10.0,2.14,261.0,6.52,14.5,362.0,0.0,,71.4,23.8,19.1,2.142857142857143,102.14285714285714,other,Súper Popular,102.14285714285714
9,Play in,Skarner,13,30.2,7.0,6,5.0,1,5,16.7,0.33,3.33,7.83,2.45,153.33,3.99,10.4,270.0,0.0,,71.0,2.9,16.1,2.4504504504504503,19.15045045045045,other,Medio,5.7834360360360355
9,Play in,Irelia,13,30.2,9.0,4,4.0,1,3,25.0,4.5,3.25,4.0,2.62,274.5,8.63,13.3,419.0,0.0,,63.0,33.3,23.8,2.6153846153846154,27.615384615384617,other,Medio,8.339846153846153
9,Play in,Olaf,12,27.9,10.0,2,2.0,1,1,50.0,2.5,1.5,4.0,4.33,135.5,4.48,9.0,299.0,0.0,,54.2,20.8,16.7,4.333333333333333,54.333333333333336,other,Medio,15.159
9,Play in,Camille,9,20.9,2.0,7,5.0,1,6,14.3,2.29,3.14,3.43,1.82,254.0,7.67,12.1,364.0,0.0,,65.6,26.2,22.0,1.821656050955414,16.121656050955416,other,Medio,3.3694261146496816
9,Play in,Galio,8,18.6,5.0,3,3.0,1,2,33.3,2.0,3.0,4.33,2.11,244.67,7.08,11.4,330.0,0.0,,52.8,16.7,19.4,2.11,35.41,other,Bajo,6.586259999999999
9,Play in,Alistar,7,16.3,4.0,3,3.0,1,2,33.3,0.67,2.33,4.0,2.0,46.0,1.56,6.5,222.0,0.0,,60.9,8.7,13.3,2.004291845493562,35.30429184549356,other,Bajo,5.75459957081545
9,Play in,Caitlyn,7,16.3,4.0,3,3.0,0,3,0.0,2.0,3.67,1.67,1.0,287.33,9.47,12.0,397.0,0.0,,45.8,25.0,24.8,1.0,1.0,other,Bajo,0.163
9,Play in,Draven,7,16.3,6.0,1,1.0,1,0,100.0,3.0,1.0,7.0,10.0,234.0,9.64,12.2,501.0,0.0,,71.4,21.4,24.9,10.0,110.0,other,Bajo,17.93
9,Play in,Yasuo,6,14.0,4.0,2,2.0,1,1,50.0,2.5,2.5,4.0,2.6,251.0,8.99,11.6,414.0,0.0,,81.3,31.3,23.3,2.6,52.6,other,Bajo,7.364
9,Play in,Jayce,5,11.6,2.0,3,3.0,1,2,33.3,1.33,3.33,5.0,1.9,302.0,9.24,14.0,427.0,0.0,,76.0,16.0,24.7,1.9009009009009008,35.2009009009009,other,Bajo,4.083304504504504
9,Play in,Karma,5,11.6,2.0,3,3.0,1,2,33.3,1.67,3.0,6.0,2.56,181.33,4.99,11.2,309.0,0.0,,71.9,15.6,18.1,2.5566666666666666,35.85666666666666,other,Bajo,4.159373333333332
9,Play in,Karthus,5,11.6,2.0,3,2.0,1,2,33.3,2.67,3.0,3.33,2.0,232.67,6.69,12.8,367.0,0.0,,48.6,21.6,20.9,2.0,35.3,other,Bajo,4.094799999999999
9,Play in,Aatrox,4,9.3,,4,3.0,1,3,25.0,2.75,2.5,3.75,2.6,219.25,7.11,11.2,365.0,0.0,,70.3,29.7,22.3,2.6,27.6,other,Bajo,2.5668
9,Play in,Ekko,4,9.3,,4,3.0,0,4,0.0,1.25,5.0,4.75,1.2,165.75,4.68,10.1,285.0,0.0,,68.6,14.3,17.7,1.2,1.2,other,Bajo,0.1116
9,Play in,Sivir,4,9.3,1.0,3,3.0,1,2,33.3,1.33,2.33,4.33,2.43,361.33,9.89,15.0,410.0,0.0,,54.8,12.9,23.4,2.429184549356223,35.72918454935622,other,Bajo,3.3228141630901287
9,Play in,Quinn,4,9.3,2.0,2,2.0,1,1,50.0,5.0,3.5,2.0,2.0,328.0,8.96,15.4,422.0,0.0,,58.3,41.7,23.6,2.0,52.0,other,Bajo,4.836
9,Play in,Shen,4,9.3,2.0,2,2.0,1,1,50.0,1.5,5.5,7.5,1.64,197.0,4.7,13.3,317.0,0.0,,64.3,10.7,17.9,1.6363636363636365,51.63636363636363,other,Bajo,4.802181818181818
9,Play in,Cassiopeia,4,9.3,3.0,1,1.0,1,0,100.0,6.0,4.0,10.0,4.0,282.0,8.93,14.9,471.0,0.0,,64.0,24.0,23.0,4.0,104.0,other,Bajo,9.672
9,Play in,Mordekaiser,3,7.0,1.0,2,2.0,0,2,0.0,3.0,4.5,1.0,0.89,224.5,7.35,11.1,363.0,0.0,,40.0,30.0,21.7,0.8888888888888888,0.8888888888888888,other,Bajo,0.062222222222222213
9,Play in,Ornn,3,7.0,2.0,1,1.0,1,0,100.0,1.0,4.0,11.0,3.0,210.0,5.04,12.7,304.0,0.0,,75.0,6.3,16.7,3.0,103.0,other,Bajo,7.21
9,Play in,Blitzcrank,2,4.7,,2,1.0,1,1,50.0,1.5,3.5,4.5,1.71,18.0,0.46,9.4,242.0,0.0,,48.0,12.0,13.5,1.7142857142857142,51.714285714285715,other,Bajo,2.4305714285714286
9,Play in,Cho'Gath,2,4.7,,2,1.0,1,1,50.0,4.0,3.5,6.5,3.0,281.5,6.75,15.2,365.0,0.0,,45.7,17.4,19.2,3.0,53.0,other,Bajo,2.491
9,Play in,Hecarim,2,4.7,,2,1.0,1,1,50.0,5.5,2.0,4.5,5.0,163.5,5.43,11.4,377.0,0.0,,66.7,36.7,20.4,5.0,55.0,other,Bajo,2.585
9,Play in,Jhin,2,4.7,,2,1.0,1,1,50.0,6.5,1.0,7.0,13.5,427.0,10.11,20.4,483.0,0.0,,58.7,28.3,25.1,13.5,63.5,other,Bajo,2.9844999999999997
9,Play in,Azir,2,4.7,,2,2.0,0,2,0.0,1.0,1.5,0.0,0.67,293.0,9.26,11.4,361.0,0.0,,40.0,40.0,23.5,0.6666666666666666,0.6666666666666666,other,Bajo,0.03133333333333333
9,Play in,Fiddlesticks,2,4.7,1.0,1,1.0,1,0,100.0,0.0,1.0,9.0,9.0,27.0,0.69,9.0,232.0,0.0,,64.3,0.0,12.8,9.0,109.0,other,Bajo,5.123000000000001
9,Play in,Veigar,2,4.7,1.0,1,1.0,1,0,100.0,2.0,0.0,3.0,5.0,332.0,9.05,15.0,409.0,0.0,,83.3,33.3,22.0,5.0,105.0,other,Bajo,4.935
9,Play in,Braum,2,4.7,1.0,1,1.0,0,1,0.0,1.0,3.0,3.0,1.33,84.0,2.16,9.8,251.0,0.0,,23.5,5.9,14.2,1.3333333333333333,1.3333333333333333,other,Bajo,0.06266666666666666
9,Play in,Jinx,2,4.7,1.0,1,1.0,0,1,0.0,1.0,2.0,2.0,1.5,302.0,10.07,11.7,389.0,0.0,,50.0,16.7,25.1,1.5,1.5,other,Bajo,0.07050000000000001
9,Play in,Fiora,1,2.3,,1,1.0,1,0,100.0,4.0,3.0,4.0,2.67,413.0,10.18,20.6,507.0,0.0,,44.4,22.2,25.9,2.6666666666666665,102.66666666666667,other,Bajo,2.361333333333333
9,Play in,Kha'Zix,1,2.3,,1,1.0,1,0,100.0,4.0,8.0,9.0,1.63,186.0,4.08,15.5,340.0,0.0,,59.1,18.2,17.7,1.625,101.625,other,Bajo,2.3373749999999998
9,Play in,Zoe,1,2.3,,1,1.0,1,0,100.0,3.0,0.0,6.0,9.0,215.0,8.85,10.3,423.0,0.0,,64.3,21.4,21.0,9.0,109.0,other,Bajo,2.5069999999999997
9,Play in,Garen,1,2.3,,1,1.0,0,1,0.0,3.0,3.0,8.0,3.67,259.0,6.22,14.4,345.0,0.0,,44.0,12.0,18.4,3.6666666666666665,3.6666666666666665,other,Bajo,0.08433333333333332
9,Play in,Lux,1,2.3,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,15.0,0.49,6.2,204.0,0.0,,50.0,0.0,12.8,0.3333333333333333,0.3333333333333333,other,Bajo,0.007666666666666666
9,Play in,Nidalee,1,2.3,,1,1.0,0,1,0.0,1.0,2.0,1.0,1.0,102.0,4.49,6.3,278.0,0.0,,100.0,50.0,19.6,1.0,1.0,other,Bajo,0.023
9,Play in,Sejuani,1,2.3,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,134.0,4.72,8.0,282.0,0.0,,100.0,0.0,19.0,0.3333333333333333,0.3333333333333333,other,Bajo,0.007666666666666666
9,Play in,Sylas,1,2.3,,1,1.0,0,1,0.0,1.0,4.0,3.0,1.0,244.0,7.05,10.8,311.0,0.0,,33.3,8.3,19.2,1.0,1.0,other,Bajo,0.023
9,Play in,Vi,1,2.3,,1,1.0,0,1,0.0,0.0,7.0,4.0,0.57,113.0,3.64,7.8,250.0,0.0,,36.4,0.0,14.9,0.5714285714285714,0.5714285714285714,other,Bajo,0.01314285714285714
9,Play in,Xin Zhao,1,2.3,,1,1.0,0,1,0.0,3.0,3.0,2.0,1.67,179.0,5.24,11.4,333.0,0.0,,55.6,33.3,19.6,1.6666666666666667,1.6666666666666667,other,Bajo,0.03833333333333333
9,Play in,Ziggs,1,2.3,,1,1.0,0,1,0.0,5.0,1.0,4.0,9.0,539.0,8.5,24.2,382.0,0.0,,56.3,31.3,23.3,9.0,9.0,other,Bajo,0.207
9,Main,Twisted Fate,17,22.1,14.0,3,2.0,1,2,33.3,2.0,3.67,5.0,1.91,276.67,8.89,13.8,445.0,0.0,,67.7,19.4,24.8,1.9073569482288828,35.20735694822888,other,Medio,7.780825885558582
9,Main,Rumble,15,19.5,12.0,3,2.0,1,2,33.3,6.33,1.67,5.67,7.2,219.0,6.7,12.5,384.0,0.0,,80.0,42.2,22.0,7.185628742514971,40.48562874251497,other,Bajo,7.8946976047904185
9,Main,Pyke,13,16.9,6.0,7,6.0,1,6,14.3,2.29,3.57,4.0,1.76,75.29,2.2,9.9,288.0,0.0,,68.8,25.0,16.4,1.761904761904762,16.061904761904763,other,Bajo,2.7144619047619045
9,Main,Heimerdinger,9,11.7,5.0,4,3.0,1,3,25.0,2.0,3.75,7.5,2.53,285.25,7.25,14.3,364.0,0.0,,70.4,14.8,20.0,2.533333333333333,27.53333333333333,other,Bajo,3.2214
9,Main,Quinn,9,11.7,7.0,2,2.0,1,1,50.0,2.5,3.0,4.0,2.17,234.5,7.78,11.7,388.0,0.0,,50.0,19.2,22.2,2.1666666666666665,52.166666666666664,other,Bajo,6.1034999999999995
9,Main,Sion,7,9.1,,7,6.0,1,6,14.3,1.0,2.86,3.43,1.55,262.0,7.54,11.4,328.0,0.0,,57.4,13.0,19.8,1.548951048951049,15.848951048951049,other,Bajo,1.4422545454545455
9,Main,Nocturne,7,9.1,3.0,4,3.0,1,3,25.0,0.75,3.5,4.5,1.5,170.25,5.53,9.6,313.0,0.0,,61.8,8.8,19.0,1.5,26.5,other,Bajo,2.4114999999999998
9,Main,Fiora,7,9.1,4.0,3,3.0,1,2,33.3,3.33,4.33,4.0,1.69,330.67,9.53,15.9,458.0,0.0,,56.4,25.6,23.9,1.6928406466512702,34.99284064665127,other,Bajo,3.184348498845265
9,Main,Jax,5,6.5,4.0,1,1.0,1,0,100.0,1.0,0.0,1.0,2.0,240.0,8.59,10.3,367.0,0.0,,18.2,9.1,19.9,2.0,102.0,other,Bajo,6.63
9,Main,Zoe,4,5.2,,4,4.0,1,3,25.0,2.75,1.25,5.75,6.8,247.25,7.1,12.5,359.0,0.0,,55.7,18.0,19.2,6.8,31.8,other,Bajo,1.6536000000000002
9,Main,Mordekaiser,4,5.2,,4,2.0,0,4,0.0,4.0,3.5,4.0,2.29,300.5,7.64,15.2,386.0,0.0,,42.7,21.3,21.3,2.2857142857142856,2.2857142857142856,other,Bajo,0.11885714285714286
9,Main,Cho'Gath,4,5.2,1.0,3,3.0,1,2,33.3,3.0,1.33,3.67,5.0,225.67,7.27,11.2,360.0,0.0,,57.1,25.7,20.5,5.015037593984962,38.31503759398496,other,Bajo,1.992381954887218
9,Main,Kennen,4,5.2,2.0,2,2.0,1,1,50.0,1.5,4.0,7.0,2.13,304.5,8.97,14.0,413.0,0.0,,68.0,12.0,22.4,2.125,52.125,other,Bajo,2.7105
9,Main,Skarner,4,5.2,2.0,2,2.0,0,2,0.0,1.0,3.0,5.5,2.17,160.0,4.93,9.8,303.0,0.0,,76.5,11.8,17.6,2.1666666666666665,2.1666666666666665,other,Bajo,0.11266666666666665
9,Main,Azir,3,3.9,,3,2.0,1,2,33.3,3.0,3.33,4.0,2.1,243.33,8.85,10.9,397.0,0.0,,65.6,28.1,22.9,2.1021021021021022,35.4021021021021,other,Bajo,1.380681981981982
9,Main,Poppy,3,3.9,,3,3.0,1,2,33.3,2.0,4.67,8.33,2.21,183.0,5.01,11.2,307.0,0.0,,66.0,12.8,17.3,2.2119914346895078,35.511991434689506,other,Bajo,1.3849676659528907
9,Main,Draven,3,3.9,1.0,2,1.0,1,1,50.0,4.5,2.5,4.5,3.6,283.0,9.28,13.8,452.0,0.0,,69.2,34.6,24.1,3.6,53.6,other,Bajo,2.0904
9,Main,Lissandra,3,3.9,1.0,2,2.0,1,1,50.0,2.5,3.0,4.5,2.33,246.0,8.19,11.4,379.0,0.0,,70.0,25.0,21.7,2.3333333333333335,52.333333333333336,other,Bajo,2.041
9,Main,Karthus,3,3.9,1.0,2,2.0,0,2,0.0,2.0,2.0,2.0,2.0,202.5,5.75,11.0,313.0,0.0,,88.9,44.4,19.3,2.0,2.0,other,Bajo,0.078
9,Main,Karma,3,3.9,2.0,1,1.0,1,0,100.0,0.0,2.0,13.0,6.5,14.0,0.39,8.2,227.0,0.0,,86.7,0.0,11.8,6.5,106.5,other,Bajo,4.153499999999999
9,Main,Corki,2,2.6,,2,1.0,1,1,50.0,4.5,1.0,3.5,8.0,321.0,10.13,14.6,461.0,0.0,,84.2,47.4,24.7,8.0,58.0,other,Bajo,1.508
9,Main,Jinx,2,2.6,,2,2.0,1,1,50.0,4.0,1.5,5.5,6.33,300.0,9.82,14.1,462.0,0.0,,65.5,27.6,24.0,6.333333333333333,56.333333333333336,other,Bajo,1.4646666666666668
9,Main,Lulu,2,2.6,,2,2.0,1,1,50.0,0.5,2.5,10.5,4.4,24.5,0.64,9.3,244.0,0.0,,88.0,4.0,14.0,4.4,54.4,other,Bajo,1.4143999999999999
9,Main,Sivir,2,2.6,1.0,1,1.0,1,0,100.0,11.0,0.0,5.0,16.0,483.0,11.81,22.2,543.0,0.0,,72.7,50.0,27.7,16.0,116.0,other,Bajo,3.016
9,Main,Sona,2,2.6,1.0,1,1.0,0,1,0.0,1.0,3.0,5.0,2.0,257.0,5.91,18.4,424.0,0.0,,75.0,12.5,22.7,2.0,2.0,other,Bajo,0.052000000000000005
9,Main,Sylas,2,2.6,1.0,1,1.0,0,1,0.0,4.0,4.0,11.0,3.75,239.0,5.69,14.8,352.0,0.0,,68.2,18.2,19.8,3.75,3.75,other,Bajo,0.0975
9,Main,Volibear,2,2.6,1.0,1,1.0,0,1,0.0,1.0,4.0,6.0,1.75,35.0,1.31,5.6,210.0,0.0,,77.8,11.1,13.2,1.75,1.75,other,Bajo,0.0455
9,Main,Ekko,1,1.3,,1,1.0,1,0,100.0,3.0,2.0,7.0,5.0,161.0,5.76,10.7,382.0,0.0,,90.9,27.3,20.6,5.0,105.0,other,Bajo,1.365
9,Main,Fiddlesticks,1,1.3,,1,1.0,1,0,100.0,2.0,3.0,8.0,3.33,18.0,0.53,8.6,256.0,0.0,,58.8,11.8,13.2,3.3333333333333335,103.33333333333333,other,Bajo,1.3433333333333335
9,Main,Kog'Maw,1,1.3,,1,1.0,1,0,100.0,12.0,6.0,8.0,3.33,402.0,9.16,22.4,509.0,0.0,,90.9,54.5,26.9,3.3333333333333335,103.33333333333333,other,Bajo,1.3433333333333335
9,Main,Malphite,1,1.3,,1,1.0,1,0,100.0,3.0,1.0,9.0,12.0,245.0,8.55,12.1,424.0,0.0,,60.0,15.0,20.3,12.0,112.0,other,Bajo,1.456
9,Main,Urgot,1,1.3,,1,1.0,1,0,100.0,8.0,5.0,10.0,3.6,287.0,5.9,20.3,418.0,0.0,,72.0,32.0,21.0,3.6,103.6,other,Bajo,1.3468
9,Main,Yorick,1,1.3,,1,1.0,1,0,100.0,2.0,2.0,3.0,2.5,254.0,8.18,12.6,407.0,0.0,,27.8,11.1,20.0,2.5,102.5,other,Bajo,1.3325
9,Main,Anivia,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,0.0,0.5,362.0,11.21,12.8,397.0,0.0,,25.0,25.0,24.6,0.5,0.5,other,Bajo,0.006500000000000001
9,Main,Bard,1,1.3,,1,1.0,0,1,0.0,0.0,7.0,10.0,1.43,31.0,0.79,9.1,233.0,0.0,,83.3,0.0,13.8,1.4285714285714286,1.4285714285714286,other,Bajo,0.018571428571428572
9,Main,Caitlyn,1,1.3,,1,1.0,0,1,0.0,4.0,3.0,5.0,3.0,297.0,9.3,13.5,422.0,0.0,,60.0,26.7,25.7,3.0,3.0,other,Bajo,0.03900000000000001
9,Main,Kha'Zix,1,1.3,,1,1.0,0,1,0.0,1.0,1.0,2.0,3.0,193.0,6.33,10.4,340.0,0.0,,100.0,33.3,20.5,3.0,3.0,other,Bajo,0.03900000000000001
9,Main,Neeko,1,1.3,,1,1.0,0,1,0.0,1.0,3.0,4.0,1.67,292.0,8.45,12.2,353.0,0.0,,62.5,12.5,19.9,1.6666666666666667,1.6666666666666667,other,Bajo,0.02166666666666667
9,Main,Rengar,1,1.3,,1,1.0,0,1,0.0,5.0,4.0,0.0,1.25,208.0,7.96,10.6,404.0,0.0,,50.0,50.0,23.1,1.25,1.25,other,Bajo,0.01625
9,Main,Sejuani,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,1.0,1.0,124.0,4.74,7.2,275.0,0.0,,100.0,50.0,19.6,1.0,1.0,other,Bajo,0.013000000000000001
9,Main,Viktor,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,2.0,1.5,245.0,7.52,10.2,314.0,0.0,,60.0,20.0,19.5,1.5,1.5,other,Bajo,0.019500000000000003
9,Main,Zilean,1,1.3,,1,1.0,0,1,0.0,1.0,1.0,1.0,2.0,271.0,9.19,10.1,343.0,0.0,,100.0,50.0,23.2,2.0,2.0,other,Bajo,0.026000000000000002
10,Play in,Akali,12,31.6,11.0,1,1.0,0,1,0.0,0.0,4.0,4.0,1.0,222.0,7.33,9.2,305.0,12400.0,411.0,50.0,0.0,19.2,1.0,1.0,other,Medio,0.316
10,Play in,Mordekaiser,10,26.3,6.0,4,3.0,1,3,25.0,4.75,3.5,3.5,2.36,244.75,7.41,12.6,382.0,17100.0,519.0,67.3,38.8,22.6,2.357142857142857,27.357142857142858,other,Medio,7.194928571428571
10,Play in,Kalista,10,26.3,9.0,1,1.0,0,1,0.0,2.0,2.0,1.0,1.5,286.0,9.88,11.9,411.0,9600.0,333.0,100.0,66.7,26.2,1.5,1.5,other,Medio,0.3945
10,Play in,Thresh,9,23.7,7.0,2,2.0,0,2,0.0,0.0,1.5,2.0,1.33,31.5,0.97,6.3,195.0,2100.0,64.0,57.1,0.0,12.4,1.3333333333333333,1.3333333333333333,other,Medio,0.316
10,Play in,Sion,7,18.4,2.0,5,3.0,1,4,20.0,0.8,3.2,6.0,2.13,222.4,7.02,10.3,325.0,11300.0,357.0,63.0,7.4,19.6,2.125,22.125,other,Bajo,4.071
10,Play in,Sylas,7,18.4,2.0,5,5.0,1,4,20.0,2.8,4.2,4.2,1.67,207.8,6.79,10.6,346.0,12900.0,421.0,81.4,32.6,21.7,1.6666666666666665,21.666666666666668,other,Bajo,3.986666666666667
10,Play in,Lee Sin,6,15.8,2.0,4,4.0,1,3,25.0,3.25,3.75,4.75,2.13,186.0,5.18,11.3,314.0,8800.0,245.0,59.3,24.1,18.5,2.1333333333333333,27.133333333333333,other,Bajo,4.287066666666667
10,Play in,Pantheon,6,15.8,5.0,1,1.0,1,0,100.0,3.0,6.0,9.0,2.0,51.0,1.47,9.4,271.0,9700.0,280.0,66.7,16.7,14.4,2.0,102.0,other,Bajo,16.116
10,Play in,Malphite,5,13.2,3.0,2,1.0,1,1,50.0,2.0,4.0,5.5,1.88,252.5,8.24,11.3,369.0,15300.0,499.0,48.4,12.9,20.8,1.875,51.875,other,Bajo,6.8475
10,Play in,Ziggs,4,10.5,1.0,3,3.0,1,2,33.3,1.67,1.33,4.33,4.5,295.0,9.32,13.2,416.0,19100.0,602.0,60.0,16.7,24.5,4.511278195488722,37.81127819548872,other,Bajo,3.970184210526315
10,Play in,Cassiopeia,3,7.9,1.0,2,2.0,1,1,50.0,2.5,3.0,4.5,2.33,283.5,9.65,12.4,420.0,16400.0,558.0,82.4,29.4,25.6,2.3333333333333335,52.333333333333336,other,Bajo,4.134333333333334
10,Play in,Ekko,3,7.9,1.0,2,1.0,1,1,50.0,8.5,2.0,8.0,8.25,255.0,7.63,14.0,420.0,19200.0,576.0,82.5,42.5,23.6,8.25,58.25,other,Bajo,4.60175
10,Play in,Elise,3,7.9,1.0,2,1.0,1,1,50.0,2.5,4.0,5.5,2.0,179.0,5.23,10.6,309.0,11500.0,335.0,66.7,20.8,18.0,2.0,52.0,other,Bajo,4.1080000000000005
10,Play in,Lulu,3,7.9,1.0,2,1.0,1,1,50.0,1.5,2.0,8.5,5.0,213.5,6.95,10.6,346.0,10000.0,327.0,80.0,12.0,20.5,5.0,55.0,other,Bajo,4.345
10,Play in,Jax,3,7.9,2.0,1,1.0,1,0,100.0,6.0,2.0,5.0,5.5,287.0,8.59,15.2,456.0,15300.0,457.0,55.0,30.0,22.7,5.5,105.5,other,Bajo,8.3345
10,Play in,Karthus,3,7.9,2.0,1,1.0,0,1,0.0,3.0,6.0,6.0,1.5,195.0,6.84,11.2,392.0,14200.0,497.0,90.0,30.0,23.3,1.5,1.5,other,Bajo,0.11850000000000001
10,Play in,Gangplank,2,5.3,,2,2.0,1,1,50.0,1.0,3.0,4.5,1.83,262.5,8.4,11.8,378.0,15200.0,486.0,68.8,12.5,22.3,1.8333333333333333,51.833333333333336,other,Bajo,2.7471666666666668
10,Play in,Vayne,2,5.3,,2,2.0,1,1,50.0,4.5,3.0,3.5,2.67,265.5,8.59,12.9,416.0,19200.0,622.0,66.7,37.5,23.2,2.6666666666666665,52.666666666666664,other,Bajo,2.791333333333333
10,Play in,Taric,2,5.3,,2,1.0,0,2,0.0,0.0,2.0,2.5,1.25,34.5,1.28,5.5,204.0,1600.0,61.0,71.4,0.0,12.8,1.25,1.25,other,Bajo,0.06625
10,Play in,Morgana,2,5.3,1.0,1,1.0,1,0,100.0,1.0,3.0,10.0,3.67,34.0,1.15,7.5,251.0,7200.0,244.0,57.9,5.3,12.8,3.6666666666666665,103.66666666666667,other,Bajo,5.4943333333333335
10,Play in,Swain,2,5.3,1.0,1,1.0,1,0,100.0,5.0,4.0,5.0,2.5,234.0,6.91,12.9,380.0,27000.0,798.0,76.9,38.5,20.8,2.5,102.5,other,Bajo,5.4325
10,Play in,Tahm Kench,2,5.3,1.0,1,1.0,0,1,0.0,0.0,3.0,2.0,0.67,52.0,1.38,8.2,217.0,3600.0,97.0,28.6,0.0,13.2,0.6666666666666666,0.6666666666666666,other,Bajo,0.035333333333333335
10,Play in,Gnar,1,2.6,,1,1.0,1,0,100.0,1.0,1.0,5.0,6.0,251.0,8.14,11.6,377.0,13400.0,435.0,50.0,8.3,20.4,6.0,106.0,other,Bajo,2.7560000000000002
10,Play in,Karma,1,2.6,,1,1.0,1,0,100.0,1.0,2.0,23.0,12.0,42.0,1.42,8.0,270.0,5100.0,171.0,88.9,3.7,14.6,12.0,112.0,other,Bajo,2.912
10,Play in,Aatrox,1,2.6,,1,1.0,0,1,0.0,1.0,3.0,1.0,0.67,202.0,6.55,9.0,293.0,6400.0,206.0,66.7,33.3,20.0,0.6666666666666666,0.6666666666666666,other,Bajo,0.017333333333333333
10,Play in,Aphelios,1,2.6,,1,1.0,0,1,0.0,0.0,6.0,3.0,0.5,224.0,7.55,9.0,302.0,11700.0,395.0,33.3,0.0,20.0,0.5,0.5,other,Bajo,0.013000000000000001
10,Play in,Corki,1,2.6,,1,1.0,0,1,0.0,2.0,4.0,1.0,0.75,293.0,9.88,12.2,412.0,18700.0,631.0,37.5,25.0,24.9,0.75,0.75,other,Bajo,0.019500000000000003
10,Play in,Draven,1,2.6,,1,1.0,0,1,0.0,7.0,4.0,8.0,3.75,272.0,7.21,16.7,443.0,22000.0,584.0,83.3,38.9,24.8,3.75,3.75,other,Bajo,0.0975
10,Play in,Gragas,1,2.6,,1,1.0,0,1,0.0,3.0,4.0,8.0,2.75,189.0,5.44,10.5,304.0,16500.0,476.0,78.6,21.4,19.2,2.75,2.75,other,Bajo,0.07150000000000001
10,Play in,Jarvan IV,1,2.6,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,122.0,4.27,7.2,252.0,3300.0,115.0,100.0,0.0,18.1,0.3333333333333333,0.3333333333333333,other,Bajo,0.008666666666666666
10,Play in,Kayle,1,2.6,,1,1.0,0,1,0.0,2.0,5.0,2.0,0.8,287.0,8.53,12.1,358.0,13100.0,389.0,40.0,20.0,22.4,0.8,0.8,other,Bajo,0.0208
10,Play in,Kog'Maw,1,2.6,,1,1.0,0,1,0.0,1.0,2.0,3.0,2.0,334.0,8.85,13.7,363.0,20000.0,530.0,57.1,14.3,22.1,2.0,2.0,other,Bajo,0.052000000000000005
10,Play in,Poppy,1,2.6,,1,1.0,0,1,0.0,5.0,4.0,9.0,3.5,235.0,6.23,14.0,372.0,20600.0,545.0,77.8,27.8,20.8,3.5,3.5,other,Bajo,0.091
10,Play in,Skarner,1,2.6,,1,1.0,0,1,0.0,0.0,6.0,2.0,0.33,118.0,4.28,6.8,246.0,3500.0,126.0,50.0,0.0,16.9,0.3333333333333333,0.3333333333333333,other,Bajo,0.008666666666666666
10,Play in,Urgot,1,2.6,,1,1.0,0,1,0.0,9.0,2.0,3.0,6.0,242.0,6.97,13.5,389.0,11500.0,331.0,85.7,64.3,24.6,6.0,6.0,other,Bajo,0.15600000000000003
10,Play in,Vladimir,1,2.6,,1,1.0,0,1,0.0,6.0,4.0,5.0,2.75,348.0,8.53,16.2,397.0,26000.0,637.0,64.7,35.3,24.5,2.75,2.75,other,Bajo,0.07150000000000001
10,Play in,Xayah,1,2.6,,1,1.0,0,1,0.0,4.0,4.0,3.0,1.75,346.0,10.35,14.9,445.0,15300.0,459.0,87.5,50.0,28.5,1.75,1.75,other,Bajo,0.0455
10,Main,Twitch,14,18.4,12.0,2,2.0,0,2,0.0,3.0,3.0,1.0,1.33,241.0,7.77,11.4,367.0,17000.0,547.0,80.0,60.0,24.8,1.3333333333333333,1.3333333333333333,other,Bajo,0.24533333333333332
10,Main,Alistar,9,11.8,3.0,6,6.0,0,6,0.0,1.17,4.5,5.0,1.37,37.83,1.13,7.4,219.0,3900.0,116.0,62.7,11.9,13.2,1.3711111111111112,1.3711111111111112,other,Bajo,0.1617911111111111
10,Main,Wukong,8,10.5,5.0,3,2.0,1,2,33.3,2.33,4.0,3.33,1.42,284.0,8.48,13.4,400.0,12600.0,377.0,65.4,26.9,23.5,1.415,34.714999999999996,other,Bajo,3.6450749999999994
