season,event,team,player,games_played,wins,loses,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share,kda,player_efficiency,economic_impact,performance_tier 
5,Main,Origen,Amazing,13,7,6,53.8,1.54,2.54,5.46,2.76,120.46,2.97,11.3,279,0.0,,0.7337526205450734,14.1,17.3,2.7559055118110236,19.291338582677167,11.3,Élite
5,Main,Origen,Mithy,13,7,6,53.8,0.54,3.15,7.69,2.61,26.15,0.65,8.7,215,0.0,,0.7231985940246045,4.9,13.3,2.6126984126984127,18.288888888888888,8.7,Élite
5,Main,Origen,Soaz,13,7,6,53.8,2.15,3.23,4.23,1.98,281.69,6.95,13.3,329,0.0,,0.6638917793964622,19.7,20.3,1.975232198142415,13.826625386996906,13.3,Élite
5,Main,Origen,xPeke,13,7,6,53.8,1.92,2.62,4.0,2.26,386.31,9.54,15.7,387,0.0,,0.693208430913349,17.6,23.9,2.259541984732824,15.81679389312977,15.7,Élite
5,Main,Origen,Niels,13,7,6,53.8,4.77,1.92,4.15,4.64,368.92,9.11,16.5,408,0.0,,0.8228782287822878,43.7,25.2,4.645833333333333,32.52083333333333,16.5,Élite
5,Main,PaiN_Gaming,brTT,6,2,4,33.3,3.83,2.83,4.67,3.0,259.83,7.18,13.2,363,0.0,,0.7502206531332745,35.4,23.2,3.0035335689045937,6.007067137809187,13.2,Élite
5,Main,PaiN_Gaming,Dioud,6,2,4,33.3,0.67,3.0,8.5,3.06,39.17,1.08,7.9,218,0.0,,0.7534921939194741,6.2,13.9,3.0566666666666666,6.113333333333333,7.9,Élite
5,Main,PaiN_Gaming,Kami,6,2,4,33.3,2.83,2.67,6.33,3.44,299.33,8.27,13.6,375,0.0,,0.7743026204564666,26.2,23.9,3.4307116104868913,6.861423220973783,13.6,Élite
5,Main,PaiN_Gaming,Mylon,6,2,4,33.3,2.33,4.17,5.17,1.8,252.17,6.97,12.3,339,0.0,,0.6426735218508998,21.5,21.7,1.7985611510791366,3.597122302158273,12.3,Élite
5,Main,PaiN_Gaming,SirT,6,2,4,33.3,1.17,3.83,6.83,2.09,99.67,2.75,9.8,270,0.0,,0.6762468300929839,10.8,17.2,2.0887728459530024,4.177545691906005,9.8,Élite
5,Main,SK_Telecom_T1,Bang,16,15,1,93.8,5.19,0.75,6.69,15.83,300.44,8.91,14.6,433,0.0,,0.9406175771971497,30.3,23.8,11.88,178.20000000000002,14.6,Élite
5,Main,SK_Telecom_T1,Bengi,16,15,1,93.8,2.25,1.94,9.0,5.81,97.88,2.9,10.5,311,0.0,,0.8529188779378317,13.1,17.1,5.798969072164948,86.98453608247422,10.5,Élite
5,Main,SK_Telecom_T1,MaRin,16,15,1,93.8,4.88,2.19,4.75,4.4,295.56,8.77,14.0,416,0.0,,0.8147208121827411,28.5,22.9,4.397260273972602,65.95890410958903,14.0,Élite
5,Main,SK_Telecom_T1,Wolf,16,15,1,93.8,0.44,1.63,11.44,7.31,39.06,1.16,8.5,251,0.0,,0.8793486306439674,2.6,13.8,7.288343558282208,109.32515337423312,8.5,Élite
5,Main,SK_Telecom_T1,Faker,12,11,1,91.7,4.58,1.5,6.42,7.33,278.08,8.29,13.3,396,0.0,,0.88,26.8,21.9,7.333333333333333,80.66666666666666,13.3,Élite
5,Main,SK_Telecom_T1,Easyhoon,4,4,0,100.0,3.75,1.0,7.5,11.25,325.0,9.5,14.8,433,0.0,,0.9183673469387755,21.7,23.4,11.25,45.0,14.8,Élite
5,Main,TSM,Bjergsen,6,1,5,16.7,3.67,2.67,5.67,3.5,362.33,8.69,15.4,368,0.0,,0.7776852622814321,34.4,24.8,3.49812734082397,3.49812734082397,15.4,Élite
5,Main,TSM,Dyrus,6,1,5,16.7,2.0,3.0,3.5,1.83,247.17,5.93,12.0,288,0.0,,0.6470588235294118,18.8,19.5,1.8333333333333333,1.8333333333333333,12.0,Promedio
5,Main,TSM,Lustboy,6,1,5,16.7,0.67,4.0,8.67,2.33,41.0,0.98,9.1,218,0.0,,0.7001499250374813,6.3,14.7,2.335,2.335,9.1,Alto
5,Main,TSM,Santorin,6,1,5,16.7,1.0,3.17,6.0,2.21,107.0,2.57,10.4,251,0.0,,0.688298918387414,9.4,16.9,2.2082018927444795,2.2082018927444795,10.4,Alto
5,Main,TSM,WildTurtle,6,1,5,16.7,3.33,4.0,5.17,2.13,323.33,7.75,14.9,357,0.0,,0.68,31.3,24.1,2.125,2.125,14.9,Alto
6,Main,Ahq_eSports_Club,Albis,6,3,3,50.0,0.67,1.67,6.33,4.2,26.5,0.66,10.3,257,0.0,,0.8073817762399077,6.3,14.3,4.1916167664670665,12.574850299401199,10.3,Élite
6,Main,Ahq_eSports_Club,AN,6,3,3,50.0,1.83,1.83,4.0,3.18,369.17,9.21,16.3,407,0.0,,0.7610966057441253,17.2,22.7,3.1857923497267757,9.557377049180328,16.3,Élite
6,Main,Ahq_eSports_Club,Mountain,6,3,3,50.0,3.17,2.83,4.67,2.76,176.83,4.41,14.6,363,0.0,,0.7347703842549204,29.7,20.2,2.770318021201413,8.310954063604239,14.6,Élite
6,Main,Ahq_eSports_Club,Ziv,6,3,3,50.0,2.5,2.0,3.5,3.0,332.0,8.28,15.5,387,0.0,,0.75,23.4,21.6,3.0,9.0,15.5,Élite
6,Main,Ahq_eSports_Club,Westdoor,5,3,2,60.0,2.6,3.2,4.6,2.25,317.6,7.96,15.3,384,0.0,,0.6923076923076922,22.4,20.9,2.2499999999999996,6.749999999999998,15.3,Élite
6,Main,Ahq_eSports_Club,Chawy,1,0,1,0.0,2.0,2.0,3.0,2.5,390.0,9.51,15.0,366,0.0,,0.7142857142857143,33.3,23.1,2.5,0.0,15.0,
6,Main,Albus_NoX_Luna,Kira,10,4,6,40.0,2.5,4.2,3.7,1.48,284.6,7.83,13.1,360,0.0,,0.5961538461538461,25.0,21.6,1.4761904761904763,5.904761904761905,13.1,Élite
6,Main,Albus_NoX_Luna,Likkrit,10,4,6,40.0,1.4,4.0,5.1,1.63,42.6,1.17,9.7,267,0.0,,0.6190476190476191,14.0,15.9,1.625,6.5,9.7,Élite
6,Main,Albus_NoX_Luna,aMiracle,10,4,6,40.0,2.6,2.1,3.1,2.71,308.3,8.48,13.7,377,0.0,,0.7307692307692307,26.0,22.6,2.7142857142857144,10.857142857142858,13.7,Élite
6,Main,Albus_NoX_Luna,PvPStejos,10,4,6,40.0,1.9,3.4,4.8,1.97,135.2,3.72,11.8,325,0.0,,0.6633663366336633,19.0,19.5,1.9705882352941175,7.88235294117647,11.8,Élite
6,Main,Albus_NoX_Luna,Smurf,10,4,6,40.0,1.6,2.9,4.0,1.93,260.7,7.17,12.5,343,0.0,,0.6588235294117647,16.0,20.5,1.9310344827586206,7.724137931034482,12.5,Élite
6,Main,Cloud9,Impact,9,3,6,33.3,3.0,3.67,3.56,1.79,354.56,8.19,16.2,374,0.0,,0.6412512218963832,29.3,21.7,1.787465940054496,5.362397820163489,16.2,Élite
6,Main,Cloud9,Jensen,9,3,6,33.3,3.33,2.11,3.67,3.32,416.67,9.63,17.5,404,0.0,,0.7683863885839737,32.6,23.4,3.3175355450236967,9.95260663507109,17.5,Élite
6,Main,Cloud9,Meteos,9,3,6,33.3,1.22,2.44,4.78,2.45,184.11,4.25,14.1,327,0.0,,0.7109004739336492,12.0,19.0,2.459016393442623,7.3770491803278695,14.1,Élite
6,Main,Cloud9,Smoothie,9,3,6,33.3,0.22,3.67,6.56,1.85,32.78,0.76,10.4,241,0.0,,0.6488038277511962,2.2,13.9,1.8474114441416893,5.542234332425068,10.4,Élite
6,Main,Cloud9,Sneaky,9,3,6,33.3,2.44,3.67,4.44,1.88,371.0,8.57,16.4,380,0.0,,0.652132701421801,23.9,22.0,1.8746594005449593,5.623978201634878,16.4,Élite
6,Main,Counter_Logic_Gaming,aphromoo,6,3,3,50.0,0.83,2.83,10.17,3.88,19.67,0.55,9.3,259,0.0,,0.7953723788864787,5.7,14.4,3.8869257950530036,11.660777385159012,9.3,Élite
6,Main,Counter_Logic_Gaming,Darshan,6,3,3,50.0,2.67,2.0,5.17,3.92,257.83,7.2,12.8,358,0.0,,0.7967479674796748,18.2,19.9,3.92,11.76,12.8,Élite
6,Main,Counter_Logic_Gaming,Huhi,6,3,3,50.0,4.5,2.5,5.0,3.8,304.17,8.5,14.1,393,0.0,,0.7916666666666666,30.7,21.9,3.8,11.399999999999999,14.1,Élite
6,Main,Counter_Logic_Gaming,Stixxay,6,3,3,50.0,4.67,2.17,5.83,4.85,326.33,9.12,15.2,425,0.0,,0.8287292817679558,31.8,23.7,4.838709677419355,14.516129032258064,15.2,Élite
6,Main,Counter_Logic_Gaming,Xmithie,6,3,3,50.0,2.0,2.0,7.0,4.5,172.5,4.82,12.9,359,0.0,,0.8181818181818182,13.6,20.0,4.5,13.5,12.9,Élite
6,Main,EDward_Gaming,Clearlove,11,5,6,45.5,2.0,1.91,6.45,4.43,168.91,4.4,13.0,338,0.0,,0.8156370656370656,16.5,19.7,4.424083769633508,22.12041884816754,13.0,Élite
6,Main,EDward_Gaming,Deft,11,5,6,45.5,3.18,2.0,5.27,4.23,332.82,8.68,15.0,392,0.0,,0.8086124401913876,26.3,22.9,4.225,21.125,15.0,Élite
6,Main,EDward_Gaming,Meiko,11,5,6,45.5,0.91,2.55,8.64,3.75,32.09,0.84,9.8,255,0.0,,0.7892561983471074,7.5,14.9,3.7450980392156867,18.725490196078432,9.8,Élite
6,Main,EDward_Gaming,Mouse,7,4,3,57.1,1.57,2.71,5.71,2.68,304.71,7.29,14.8,354,0.0,,0.7287287287287287,11.5,20.2,2.6863468634686347,10.745387453874539,14.8,Élite
6,Main,EDward_Gaming,Scout,7,3,4,42.9,3.86,2.57,4.43,3.22,298.71,8.47,13.5,383,0.0,,0.7633517495395948,34.2,22.6,3.22568093385214,9.677042801556421,13.5,Élite
6,Main,EDward_Gaming,PawN,4,2,2,50.0,5.75,2.25,4.75,4.67,339.75,7.77,16.7,382,0.0,,0.8235294117647058,42.6,21.9,4.666666666666667,9.333333333333334,16.7,Élite
6,Main,EDward_Gaming,Koro1,4,1,3,25.0,1.25,5.0,4.5,1.15,238.75,7.39,10.8,333,0.0,,0.5348837209302325,13.5,20.6,1.15,1.15,10.8,Promedio
6,Main,Flash_Wolves,Karsa,6,2,4,33.3,2.33,2.33,4.83,3.07,186.5,4.0,15.5,332,0.0,,0.7544783983140148,23.0,19.3,3.072961373390558,6.145922746781116,15.5,Élite
6,Main,Flash_Wolves,MMD,6,2,4,33.3,1.33,2.33,4.17,2.36,354.67,7.6,16.6,356,0.0,,0.70242656449553,13.1,20.7,2.360515021459227,4.721030042918454,16.6,Élite
6,Main,Flash_Wolves,Maple,6,2,4,33.3,4.17,2.83,3.17,2.59,403.67,8.65,18.0,386,0.0,,0.7217305801376598,41.0,22.5,2.5936395759717312,5.1872791519434625,18.0,Élite
6,Main,Flash_Wolves,NL,6,2,4,33.3,2.17,1.67,3.67,3.5,419.0,8.98,18.4,395,0.0,,0.7776298268974701,21.3,23.0,3.497005988023952,6.994011976047904,18.4,Élite
6,Main,Flash_Wolves,SwordArt,6,2,4,33.3,0.17,2.0,4.67,2.42,34.83,0.75,11.6,248,0.0,,0.7076023391812866,1.6,14.4,2.42,4.84,11.6,Élite
6,Main,G2_Esports,Expect,6,1,5,16.7,3.0,2.67,1.67,1.75,302.5,8.01,13.6,360,0.0,,0.6362397820163488,40.0,21.8,1.749063670411985,1.749063670411985,13.6,Promedio
6,Main,G2_Esports,mithy,6,1,5,16.7,0.17,2.17,5.5,2.62,37.33,0.99,8.8,233,0.0,,0.7232142857142857,2.2,14.1,2.6129032258064515,2.6129032258064515,8.8,Alto
6,Main,G2_Esports,Perkz,6,1,5,16.7,2.33,3.33,2.5,1.45,321.67,8.52,13.4,356,0.0,,0.5919117647058824,31.1,21.5,1.4504504504504505,1.4504504504504505,13.4,Promedio
6,Main,G2_Esports,Trick,6,1,5,16.7,1.33,3.0,4.83,2.06,160.5,4.25,12.3,327,0.0,,0.6724890829694323,17.8,19.8,2.0533333333333332,2.0533333333333332,12.3,Alto
6,Main,G2_Esports,Zven,6,1,5,16.7,0.67,2.0,3.5,2.08,352.83,9.34,14.2,375,0.0,,0.6758508914100486,8.9,22.7,2.085,2.085,14.2,Alto
6,Main,H2k_2d-Gaming,FORG1VEN,13,8,5,61.5,2.77,1.0,5.15,7.92,365.54,10.1,15.6,430,0.0,,0.8878923766816144,19.7,23.6,7.92,63.36,15.6,Élite
6,Main,H2k_2d-Gaming,Jankos,13,8,5,61.5,3.08,1.92,6.62,5.04,142.0,3.92,12.6,348,0.0,,0.8347676419965575,21.9,19.1,5.052083333333333,40.416666666666664,12.6,Élite
6,Main,H2k_2d-Gaming,Odoamne,13,8,5,61.5,3.08,2.69,4.85,2.94,297.85,8.23,14.2,393,0.0,,0.7467043314500942,21.9,21.6,2.9479553903345725,23.58364312267658,14.2,Élite
6,Main,H2k_2d-Gaming,Ryu,13,8,5,61.5,4.08,2.08,4.31,4.04,284.31,7.86,14.1,389,0.0,,0.801337153772684,29.0,21.3,4.033653846153847,32.269230769230774,14.1,Élite
6,Main,H2k_2d-Gaming,Vander,13,8,5,61.5,1.08,1.54,7.15,5.35,27.08,0.75,9.5,262,0.0,,0.8423746161719551,7.7,14.4,5.3441558441558445,42.753246753246756,9.5,Élite
6,Main,I_May,AmazingJ,6,2,4,33.3,2.0,2.67,6.17,3.06,316.0,7.42,14.6,342,0.0,,0.753690036900369,18.2,20.4,3.059925093632959,6.119850187265918,14.6,Élite
6,Main,I_May,Avoidless,6,2,4,33.3,1.83,3.0,6.33,2.72,133.5,3.13,13.1,306,0.0,,0.7311827956989247,16.7,18.3,2.72,5.44,13.1,Élite
6,Main,I_May,Jinjiao,6,2,4,33.3,3.67,1.5,4.33,5.33,359.5,8.44,16.2,380,0.0,,0.8421052631578947,33.3,22.7,5.333333333333333,10.666666666666666,16.2,Élite
6,Main,I_May,Athena,5,2,3,40.0,1.8,2.8,5.4,2.57,365.2,8.16,16.9,377,0.0,,0.72,14.3,22.2,2.5714285714285716,5.142857142857143,16.9,Élite
6,Main,I_May,Road,5,1,4,20.0,0.8,3.4,6.2,2.06,62.4,1.46,10.6,247,0.0,,0.673076923076923,8.0,15.1,2.058823529411765,2.058823529411765,10.6,Alto
6,Main,I_May,BaeMe,2,1,1,50.0,4.0,1.0,4.0,8.0,296.5,8.12,13.8,376,0.0,,0.8888888888888888,42.1,22.2,8.0,8.0,13.8,Élite
6,Main,INTZ,Jockster,6,1,5,16.7,0.33,4.83,2.83,0.66,26.0,0.78,7.8,232,0.0,,0.39549436795994997,5.1,14.3,0.6542443064182195,0.6542443064182195,7.8,Bajo
6,Main,INTZ,micaO,6,1,5,16.7,1.33,3.0,2.17,1.17,261.83,7.83,11.8,354,0.0,,0.5384615384615384,20.5,21.9,1.1666666666666667,1.1666666666666667,11.8,Promedio
6,Main,INTZ,Revolta,6,1,5,16.7,1.33,3.0,3.0,1.44,127.83,3.82,10.4,313,0.0,,0.5907230559345157,20.5,19.3,1.4433333333333334,1.4433333333333334,10.4,Promedio
6,Main,INTZ,tockers,6,1,5,16.7,2.0,2.17,0.67,1.23,297.0,8.89,12.3,367,0.0,,0.5516528925619835,30.8,22.7,1.230414746543779,1.230414746543779,12.3,Promedio
6,Main,INTZ,Yang,6,1,5,16.7,1.5,2.67,2.67,1.56,270.0,8.08,11.8,355,0.0,,0.6096491228070176,23.1,21.9,1.5617977528089888,1.5617977528089888,11.8,Promedio
6,Main,ROX_Tigers,GorillA,16,10,6,62.5,0.94,3.06,10.0,3.57,28.88,0.76,10.4,275,0.0,,0.7814285714285714,5.9,14.9,3.57516339869281,35.7516339869281,10.4,Élite
6,Main,ROX_Tigers,Kuro,16,10,6,62.5,3.25,2.38,7.06,4.34,309.31,8.14,14.9,393,0.0,,0.8124507486209613,20.6,21.3,4.331932773109243,43.319327731092436,14.9,Élite
6,Main,ROX_Tigers,Peanut,16,10,6,62.5,4.44,1.81,6.13,5.83,149.88,3.95,13.7,361,0.0,,0.8537964458804524,28.1,19.6,5.8397790055248615,58.39779005524861,13.7,Élite
6,Main,ROX_Tigers,PraY,16,10,6,62.5,4.13,2.19,6.75,4.97,338.69,8.92,16.1,425,0.0,,0.8324407039020657,26.1,23.0,4.968036529680365,49.68036529680365,16.1,Élite
6,Main,ROX_Tigers,Smeb,16,10,6,62.5,3.06,2.69,6.63,3.6,307.19,8.09,14.9,393,0.0,,0.7827140549273022,19.4,21.3,3.6022304832713754,36.02230483271376,14.9,Élite
6,Main,Royal_Never_Give_Up,Looper,10,4,6,40.0,2.0,2.9,5.0,2.41,268.7,7.84,12.3,360,0.0,,0.7070707070707071,18.9,21.0,2.413793103448276,9.655172413793103,12.3,Élite
6,Main,Royal_Never_Give_Up,Mata,10,4,6,40.0,0.5,2.8,7.4,2.82,27.6,0.8,8.6,252,0.0,,0.7383177570093459,4.7,14.7,2.8214285714285716,11.285714285714286,8.6,Élite
6,Main,Royal_Never_Give_Up,Mlxg,10,4,6,40.0,1.8,2.9,5.2,2.41,136.3,3.98,11.2,327,0.0,,0.7070707070707071,17.0,19.1,2.413793103448276,9.655172413793103,11.2,Élite
6,Main,Royal_Never_Give_Up,Uzi,10,4,6,40.0,4.2,1.8,3.5,4.28,319.8,9.33,14.2,414,0.0,,0.8105263157894737,39.6,24.1,4.277777777777778,17.11111111111111,14.2,Élite
6,Main,Royal_Never_Give_Up,Xiaohu,10,4,6,40.0,2.1,2.4,4.1,2.58,280.3,8.17,12.4,363,0.0,,0.7209302325581395,19.8,21.1,2.583333333333333,10.333333333333332,12.4,Élite
6,Main,Samsung_Galaxy,Ambition,17,13,4,76.5,1.94,2.35,6.65,3.65,176.71,4.61,14.2,371,0.0,,0.7851919561243144,13.4,19.6,3.65531914893617,47.51914893617021,14.2,Élite
6,Main,Samsung_Galaxy,Crown,17,13,4,76.5,3.94,2.12,4.82,4.14,342.24,8.93,16.1,419,0.0,,0.8051470588235293,27.1,22.2,4.132075471698113,53.71698113207547,16.1,Élite
6,Main,Samsung_Galaxy,CuVee,17,13,4,76.5,2.94,2.71,4.76,2.85,296.71,7.74,14.8,386,0.0,,0.7396733909702209,20.2,20.4,2.8413284132841325,36.93726937269372,14.8,Élite
6,Main,Samsung_Galaxy,Ruler,17,13,4,76.5,4.35,1.94,5.24,4.94,332.0,8.66,16.1,421,0.0,,0.8317432784041631,30.0,22.3,4.943298969072165,64.26288659793815,16.1,Élite
6,Main,Samsung_Galaxy,CoreJJ,15,12,3,80.0,1.33,2.07,8.13,4.58,45.47,1.17,11.6,298,0.0,,0.8204683434518647,9.0,15.6,4.570048309178745,54.84057971014494,11.6,Élite
6,Main,Samsung_Galaxy,Wraith,2,1,1,50.0,1.5,3.5,8.5,2.86,19.5,0.57,8.6,253,0.0,,0.7407407407407407,12.0,14.3,2.857142857142857,2.857142857142857,8.6,Alto
6,Main,SK_Telecom_T1,Bang,20,14,6,70.0,4.35,1.55,5.45,6.32,406.75,9.59,18.4,433,0.0,,0.8634361233480177,30.0,22.8,6.322580645161291,88.51612903225808,18.4,Élite
6,Main,SK_Telecom_T1,Duke,20,14,6,70.0,2.55,2.15,5.0,3.51,374.4,8.82,17.1,402,0.0,,0.7783505154639175,17.6,21.2,3.511627906976744,49.16279069767442,17.1,Élite
6,Main,SK_Telecom_T1,Faker,20,14,6,70.0,4.1,2.55,5.2,3.65,399.3,9.41,18.4,433,0.0,,0.7848101265822786,28.3,22.8,3.647058823529412,51.05882352941177,18.4,Élite
6,Main,SK_Telecom_T1,Wolf,20,14,6,70.0,0.9,2.0,9.45,5.18,39.2,0.92,11.7,276,0.0,,0.8380566801619433,6.2,14.5,5.175,72.45,11.7,Élite
6,Main,SK_Telecom_T1,Bengi,10,8,2,80.0,2.6,1.7,7.2,5.76,195.2,4.27,16.2,354,0.0,,0.8521739130434783,17.1,18.4,5.764705882352942,46.117647058823536,16.2,Élite
6,Main,SK_Telecom_T1,Blank,10,6,4,60.0,2.6,1.9,6.8,4.95,169.6,4.33,14.2,362,0.0,,0.831858407079646,18.8,19.3,4.947368421052632,29.68421052631579,14.2,Élite
6,Main,Splyce,Kobbe,6,1,5,16.7,2.33,2.0,4.17,3.25,279.5,8.69,12.1,377,0.0,,0.7647058823529411,22.2,22.7,3.25,3.25,12.1,Élite
6,Main,Splyce,Trashy,6,1,5,16.7,1.67,3.67,4.67,1.73,131.5,4.09,10.6,330,0.0,,0.6333666333666333,15.9,19.9,1.7275204359673024,1.7275204359673024,10.6,Promedio
6,Main,Splyce,Mikyx,6,1,5,16.7,0.67,5.0,5.67,1.27,28.67,0.89,7.8,243,0.0,,0.5590828924162258,6.3,14.7,1.268,1.268,7.8,Promedio
6,Main,Splyce,Sencux,6,1,5,16.7,4.33,2.67,2.33,2.5,239.17,7.43,11.6,359,0.0,,0.7138263665594855,41.3,21.6,2.4943820224719104,2.4943820224719104,11.6,Alto
6,Main,Splyce,Wunder,6,1,5,16.7,1.5,5.33,3.83,1.0,255.67,7.94,11.3,352,0.0,,0.5,14.3,21.2,1.0,1.0,11.3,Bajo
6,Main,TSM,Biofrost,6,3,3,50.0,0.67,2.5,9.83,4.2,36.83,0.98,10.0,265,0.0,,0.8076923076923077,4.2,14.2,4.2,12.600000000000001,10.0,Élite
6,Main,TSM,Bjergsen,6,3,3,50.0,5.67,2.0,6.5,6.08,360.17,9.53,16.4,435,0.0,,0.8588567395906845,35.8,23.4,6.085,18.255,16.4,Élite
6,Main,TSM,Doublelift,6,3,3,50.0,4.5,3.0,4.33,2.94,317.83,8.41,15.6,414,0.0,,0.746407438715131,28.4,22.2,2.9433333333333334,8.83,15.6,Élite
6,Main,TSM,Hauntzer,6,3,3,50.0,3.0,3.0,5.67,2.89,324.33,8.59,15.0,397,0.0,,0.7429305912596401,18.9,21.3,2.89,8.67,15.0,Élite
6,Main,TSM,Svenskeren,6,3,3,50.0,2.0,3.33,8.17,3.05,149.0,3.94,13.2,349,0.0,,0.7533333333333333,12.6,18.8,3.054054054054054,9.162162162162161,13.2,Élite
7,Play in,Cloud9,Contractz,7,7,0,100.0,3.0,1.14,8.0,9.63,147.29,4.68,11.9,379,0.0,,0.9060955518945634,21.9,19.0,9.649122807017545,67.54385964912281,11.9,Élite
7,Play in,Cloud9,Impact,7,7,0,100.0,2.0,1.71,7.29,5.42,227.29,7.22,11.9,378,0.0,,0.8445454545454545,14.6,18.9,5.432748538011696,38.02923976608187,11.9,Élite
7,Play in,Cloud9,Jensen,7,7,0,100.0,4.14,1.14,6.86,9.63,299.0,9.5,14.2,450,0.0,,0.9060955518945634,30.2,22.5,9.649122807017545,67.54385964912281,14.2,Élite
7,Play in,Cloud9,Smoothie,7,7,0,100.0,0.43,0.57,10.14,18.5,13.57,0.43,10.3,326,0.0,,0.9488330341113106,3.1,16.3,10.57,73.99000000000001,10.3,Élite
7,Play in,Cloud9,Sneaky,7,7,0,100.0,4.14,0.86,4.57,10.17,301.86,9.59,14.6,465,0.0,,0.910135841170324,30.2,23.3,8.71,60.970000000000006,14.6,Élite
7,Play in,Dire_Wolves,Chippys,5,1,4,20.0,3.2,3.2,3.6,2.13,245.4,8.4,10.9,373,0.0,,0.68,28.6,20.9,2.125,2.125,10.9,Alto
7,Play in,Dire_Wolves,Destiny,5,1,4,20.0,1.0,2.0,8.6,4.8,14.8,0.51,8.3,286,0.0,,0.8275862068965517,8.9,16.0,4.8,4.8,8.3,Élite
7,Play in,Dire_Wolves,k1ng,5,1,4,20.0,1.6,3.0,6.8,2.8,254.6,8.72,11.3,386,0.0,,0.736842105263158,14.3,21.7,2.8000000000000003,2.8000000000000003,11.3,Alto
7,Play in,Dire_Wolves,Phantiks,5,1,4,20.0,3.0,3.4,3.6,1.94,290.8,9.96,12.3,423,0.0,,0.6599999999999999,26.8,23.7,1.9411764705882353,1.9411764705882353,12.3,Promedio
7,Play in,Dire_Wolves,shernfire,5,1,4,20.0,2.4,3.0,5.6,2.67,113.0,3.87,9.2,314,0.0,,0.7272727272727273,21.4,17.6,2.6666666666666665,2.6666666666666665,9.2,Alto
7,Play in,Fenerbah_c3-_a7-e_Esports,Crash,9,7,2,77.8,1.44,2.11,8.11,4.53,182.0,4.8,13.3,351,0.0,,0.8190394511149227,10.6,18.3,4.5260663507109005,31.682464454976305,13.3,Élite
7,Play in,Fenerbah_c3-_a7-e_Esports,Frozen,9,7,2,77.8,3.67,2.22,5.67,4.2,349.0,9.2,16.1,423,0.0,,0.8079584775086505,26.8,22.1,4.207207207207206,29.450450450450447,16.1,Élite
7,Play in,Fenerbah_c3-_a7-e_Esports,Japone,9,7,2,77.8,0.22,1.78,10.56,6.06,22.44,0.59,11.6,306,0.0,,0.8582802547770702,1.6,16.0,6.056179775280899,42.3932584269663,11.6,Élite
7,Play in,Fenerbah_c3-_a7-e_Esports,padden,9,7,2,77.8,7.0,1.56,4.22,7.21,372.0,9.8,17.8,469,0.0,,0.8779342723004693,51.2,24.5,7.192307692307692,50.34615384615384,17.8,Élite
7,Play in,Fenerbah_c3-_a7-e_Esports,Thaldrin,9,7,2,77.8,1.33,2.56,8.89,4.0,294.11,7.75,13.9,366,0.0,,0.7996870109546166,9.8,19.1,3.9921875,27.9453125,13.9,Élite
7,Play in,Fnatic,Broxah,7,6,1,85.7,1.86,0.71,7.14,12.6,123.86,3.7,11.2,334,0.0,,0.9268795056642636,15.5,17.3,9.0,54.0,11.2,Élite
7,Play in,Fnatic,Caps,7,6,1,85.7,4.57,1.29,5.14,7.56,287.86,8.59,14.3,425,0.0,,0.8827272727272728,38.1,22.0,7.5271317829457365,45.16279069767442,14.3,Élite
7,Play in,Fnatic,Jesiz,7,6,1,85.7,0.57,1.29,9.14,7.56,22.71,0.68,11.0,327,0.0,,0.8827272727272728,4.8,16.9,7.5271317829457365,45.16279069767442,11.0,Élite
7,Play in,Fnatic,Rekkles,7,6,1,85.7,4.0,0.86,4.86,10.33,364.43,10.87,16.2,483,0.0,,0.9115226337448559,33.3,25.0,8.86,53.16,16.2,Élite
7,Play in,Fnatic,sOAZ,7,6,1,85.7,1.0,1.14,6.71,6.75,251.29,7.5,12.2,364,0.0,,0.8711864406779661,8.3,18.8,6.7631578947368425,40.578947368421055,12.2,Élite
7,Play in,Gambit_Esports,Blasting,4,0,4,0.0,1.75,5.0,1.75,0.7,254.75,8.39,10.8,354,0.0,,0.4117647058823529,31.8,22.7,0.7,0.0,10.8,
7,Play in,Gambit_Esports,Diamondprox,4,0,4,0.0,2.0,4.25,2.25,1.0,124.25,4.09,9.2,301,0.0,,0.5,36.4,19.3,1.0,0.0,9.2,
7,Play in,Gambit_Esports,EDward,4,0,4,0.0,0.5,4.25,2.0,0.59,44.0,1.45,7.7,252,0.0,,0.37037037037037035,9.1,16.2,0.5882352941176471,0.0,7.7,
7,Play in,Gambit_Esports,Kira,4,0,4,0.0,0.25,4.75,1.75,0.42,232.5,7.65,9.9,325,0.0,,0.2962962962962963,4.5,20.9,0.42105263157894735,0.0,9.9,
7,Play in,Gambit_Esports,PvPStejos,4,0,4,0.0,1.0,5.25,1.5,0.48,229.75,7.56,9.9,328,0.0,,0.3225806451612903,18.2,21.0,0.47619047619047616,0.0,9.9,
7,Play in,Hong_Kong_Attitude,Kaiwing,8,3,5,37.5,0.5,1.63,7.0,4.62,33.13,0.9,10.3,281,0.0,,0.8214676889375685,5.4,15.8,4.601226993865031,13.803680981595093,10.3,Élite
7,Play in,Hong_Kong_Attitude,M1ssion,8,3,5,37.5,2.25,2.38,3.25,2.32,328.0,8.93,14.1,384,0.0,,0.6979695431472082,24.3,21.5,2.3109243697478994,6.932773109243698,14.1,Élite
